DATAFLOW,LAST UPDATE,freq,unit,s_adj,indic,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Bulgaria,2020-04,7.1,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Bulgaria,2020-05,6.9,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Bulgaria,2020-06,6.3,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Bulgaria,2020-07,5.8,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Bulgaria,2020-08,5.7,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Bulgaria,2020-09,5.8,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Bulgaria,2020-10,6.1,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Bulgaria,2020-11,6.2,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Bulgaria,2020-12,6.3,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Bulgaria,2021-01,6.4,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Bulgaria,2021-02,6.2,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Bulgaria,2021-03,6.1,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Bulgaria,2021-04,6.0,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Bulgaria,2021-05,5.6,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Bulgaria,2021-06,5.1,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Bulgaria,2021-07,4.7,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Bulgaria,2021-08,4.5,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Bulgaria,2021-09,4.3,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Bulgaria,2021-10,4.3,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Bulgaria,2021-11,4.4,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Bulgaria,2021-12,4.5,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Bulgaria,2022-01,4.7,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Bulgaria,2022-02,4.8,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Bulgaria,2022-03,4.8,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Bulgaria,2022-04,4.8,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Bulgaria,2022-05,4.7,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Bulgaria,2022-06,4.2,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Bulgaria,2022-07,3.8,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Bulgaria,2022-08,3.5,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Bulgaria,2022-09,3.4,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Bulgaria,2022-10,3.5,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Bulgaria,2022-11,3.7,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Bulgaria,2022-12,4.0,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Bulgaria,2023-01,4.3,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Bulgaria,2023-02,4.4,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Bulgaria,2023-03,4.6,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Bulgaria,2023-04,4.8,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Bulgaria,2023-05,4.7,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Bulgaria,2023-06,4.5,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Bulgaria,2023-07,4.2,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Bulgaria,2023-08,4.0,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Bulgaria,2023-09,3.9,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Bulgaria,2023-10,4.1,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Bulgaria,2023-11,4.2,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Bulgaria,2023-12,4.4,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Bulgaria,2024-01,5.0,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Bulgaria,2024-02,5.1,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Bulgaria,2024-03,5.0,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Bulgaria,2024-04,4.7,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Bulgaria,2024-05,4.2,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Bulgaria,2024-06,3.9,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Bulgaria,2024-07,3.7,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Bulgaria,2024-08,3.6,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Bulgaria,2024-09,3.5,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Bulgaria,2024-10,3.6,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Bulgaria,2024-11,3.7,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Bulgaria,2024-12,3.8,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Cyprus,2020-01,7.5,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Cyprus,2020-02,7.5,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Cyprus,2020-03,7.3,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Cyprus,2020-04,7.1,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Cyprus,2020-05,6.9,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Cyprus,2020-06,7.2,,
